sample,bacterial_archaeal_bases,metagenome_size,read_fraction,average_bacterial_archaeal_genome_size,warning,bioproject,Gbp,library_strategy,library_selection,model,sample_name,taxon_name,lower_bound,upper_bound,size_range,smf
ERR4691834,5569165524,33668000000.0,16.54%,2461303,,PRJEB4352,33.669,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002189,marine metagenome,0.8,5.0,0.8-5.0,16.54
ERR4691761,206893096,26118000000.0,0.79%,3512020,,PRJEB4352,26.119,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000001347,marine metagenome,20.0,180.0,20.0-180.0,0.79
ERR4691669,4485728681,114549000000.0,3.92%,2415526,,PRJEB9691,114.55,WGS,RANDOM,Illumina NovaSeq 6000,TARA_N010000125,marine metagenome,3.0,20.0,3.0-20.0,3.92
ERR4691855,5073301259,25044000000.0,20.26%,2079000,,PRJEB4352,25.045,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001347,marine metagenome,0.8,5.0,0.8-5.0,20.26
ERR4691730,8448557698,32762000000.0,25.79%,2294170,,PRJEB4352,32.762,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000000796,marine metagenome,0.8,5.0,0.8-5.0,25.79
ERR4691640,5878887842,37281000000.0,15.77%,3226790,,PRJEB9691,37.281,WGS,RANDOM,Illumina HiSeq 2000,TARA_N010000911,marine metagenome,3.0,20.0,3.0-20.0,15.77
ERR4691709,110614815,29486000000.0,0.38%,3836796,,PRJEB4352,29.487,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000160,marine metagenome,180.0,2000.0,180.0-2000.0,0.38
ERR4691737,10191784948,36639000000.0,27.82%,2150960,,PRJEB4352,36.639,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000001132,marine metagenome,0.8,5.0,0.8-5.0,27.82
ERR4691809,383376531,27227000000.0,1.41%,3722464,,PRJEB4352,27.228,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001599,marine metagenome,5.0,20.0,5.0-20.0,1.41
ERR4691848,1514299580,31596000000.0,4.79%,4901915,,PRJEB4352,31.596,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003093,marine metagenome,20.0,180.0,20.0-180.0,4.79
ERR4691664,2130618430,38463000000.0,5.54%,2871995,,PRJEB9691,38.463,WGS,RANDOM,Illumina HiSeq 2000,TARA_N010000091,marine metagenome,3.0,20.0,3.0-20.0,5.54
ERR4691619,208678967,38373000000.0,0.54%,3129089,,PRJEB9691,38.374,WGS,RANDOM,Illumina HiSeq 2000,TARA_N010000322,marine metagenome,180.0,2000.0,180.0-2000.0,0.54
ERR868492,15689995218,41346000000.0,37.95%,2443357,,PRJEB4352,41.347,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002936,marine metagenome,0.8,5.0,0.8-5.0,37.95
ERR868353,17744381145,31367000000.0,56.57%,3419042,,PRJEB4352,31.368,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000031,marine metagenome,0.8,5.0,0.8-5.0,56.57
ERR868468,14240198222,23437000000.0,60.76%,2621857,,PRJEB4352,23.438,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000025,marine metagenome,0.8,5.0,0.8-5.0,60.76
ERR868388,9975616979,33294000000.0,29.96%,2809724,,PRJEB4352,33.295,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001374,marine metagenome,0.8,5.0,0.8-5.0,29.96
ERR868429,6072119846,42229000000.0,14.38%,2624488,,PRJEB4352,42.229,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002819,marine metagenome,0.8,5.0,0.8-5.0,14.38
ERR868364,4431208994,29429000000.0,15.06%,2386656,,PRJEB4352,29.429,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001752,marine metagenome,0.8,5.0,0.8-5.0,15.06
ERR868493,3379385240,41358000000.0,8.17%,2723246,,PRJEB4352,41.358,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001608,marine metagenome,0.8,5.0,0.8-5.0,8.17
ERR868502,4568543203,33181000000.0,13.77%,2285529,,PRJEB4352,33.182,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001690,marine metagenome,0.8,5.0,0.8-5.0,13.77
ERR868443,10113732967,35120000000.0,28.80%,3131410,,PRJEB4352,35.121,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001804,marine metagenome,0.8,3.0,0.8-3.0,28.8
ERR868359,7365111074,24385000000.0,30.20%,3983380,,PRJEB4352,24.385,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002081,marine metagenome,0.8,5.0,0.8-5.0,30.2
ERR868347,7733556661,37793000000.0,20.46%,2118481,,PRJEB4352,37.793,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002310,marine metagenome,0.8,5.0,0.8-5.0,20.46
ERR868446,5770380372,28702000000.0,20.10%,3406947,,PRJEB4352,28.702,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001525,marine metagenome,0.8,5.0,0.8-5.0,20.1
ERR868382,1636814416,13870000000.0,11.80%,2702530,,PRJEB4352,13.871,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002019,marine metagenome,0.8,5.0,0.8-5.0,11.8
ERR868418,6983100224,33956000000.0,20.57%,2314093,,PRJEB4352,33.956,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000396,marine metagenome,0.8,5.0,0.8-5.0,20.57
ERR868471,4888682223,30606000000.0,15.97%,2422466,,PRJEB4352,30.606,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100001433,marine metagenome,0.8,20.0,0.8-20.0,15.97
ERR868357,5162063388,33534000000.0,15.39%,2619659,,PRJEB4352,33.535,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001650,marine metagenome,0.8,5.0,0.8-5.0,15.39
ERR868457,2030216815,9140000000.0,22.21%,3211708,,PRJEB4352,9.14,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001642,marine metagenome,0.8,3.0,0.8-3.0,22.21
ERR868480,6503866723,39599000000.0,16.42%,2460305,,PRJEB4352,39.599,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002416,marine metagenome,0.8,5.0,0.8-5.0,16.42
ERR868368,5114510274,7924000000.0,64.54%,3394173,,PRJEB4352,7.924,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000051,marine metagenome,0.8,5.0,0.8-5.0,64.54
ERR868432,5735300410,37710000000.0,15.21%,3443136,,PRJEB4352,37.711,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001872,marine metagenome,0.8,5.0,0.8-5.0,15.21
ERR868427,10316916019,41575000000.0,24.82%,3047707,,PRJEB4352,41.575,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002312,marine metagenome,0.8,5.0,0.8-5.0,24.82
ERR868374,1497924638,6239000000.0,24.01%,2359494,,PRJEB4352,6.24,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001730,marine metagenome,0.8,5.0,0.8-5.0,24.01
ERR868484,16765232534,25743000000.0,65.13%,3414598,,PRJEB4352,25.743,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000051,marine metagenome,0.8,5.0,0.8-5.0,65.13
ERR868370,5104808188,36155000000.0,14.12%,3074389,,PRJEB4352,36.155,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000217,marine metagenome,0.8,5.0,0.8-5.0,14.12
ERR868365,16067067732,36448000000.0,44.08%,3515908,,PRJEB4352,36.449,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001846,marine metagenome,0.8,3.0,0.8-3.0,44.08
ERR868460,2989142118,30375000000.0,9.84%,2503532,,PRJEB4352,30.375,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100001141,marine metagenome,0.8,5.0,0.8-5.0,9.84
ERR868441,6775561201,28780000000.0,23.54%,2316186,,PRJEB4352,28.781,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001730,marine metagenome,0.8,5.0,0.8-5.0,23.54
ERR868410,6774372918,40685000000.0,16.65%,2714951,,PRJEB4352,40.686,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002821,marine metagenome,0.8,5.0,0.8-5.0,16.65
ERR868424,1163615970,7197000000.0,16.17%,3077779,,PRJEB4352,7.198,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001610,marine metagenome,0.8,5.0,0.8-5.0,16.17
ERR868454,5979306117,36590000000.0,16.34%,2335147,,PRJEB4352,36.59,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000007,marine metagenome,0.8,5.0,0.8-5.0,16.34
ERR868467,18467133340,35424000000.0,52.13%,3385551,,PRJEB4352,35.424,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002997,marine metagenome,0.8,3.0,0.8-3.0,52.13
ERR868508,9475331374,35118000000.0,26.98%,2307314,,PRJEB4352,35.119,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000292,marine metagenome,0.8,5.0,0.8-5.0,26.98
ERR868375,6536234440,38927000000.0,16.79%,2563018,,PRJEB4352,38.927,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002791,marine metagenome,0.8,5.0,0.8-5.0,16.79
ERR868403,13025332938,40151000000.0,32.44%,2084170,,PRJEB4352,40.152,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000534,marine metagenome,0.8,5.0,0.8-5.0,32.44
ERR868384,21806892483,37309000000.0,58.45%,3684829,,PRJEB4352,37.31,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002384,marine metagenome,0.8,3.0,0.8-3.0,58.45
ERR868482,5685086419,29004000000.0,19.60%,2420989,,PRJEB4352,29.005,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000035,marine metagenome,0.8,5.0,0.8-5.0,19.6
ERR868433,5874371991,32649000000.0,17.99%,2485213,,PRJEB4352,32.649,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002179,marine metagenome,0.8,5.0,0.8-5.0,17.99
ERR868363,6309782879,24254000000.0,26.02%,2986215,,PRJEB4352,24.254,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002037,marine metagenome,0.8,5.0,0.8-5.0,26.02
ERR868394,5164402251,38254000000.0,13.50%,2270386,,PRJEB4352,38.255,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001217,marine metagenome,0.8,5.0,0.8-5.0,13.5
ERR868439,5766014708,30706000000.0,18.78%,2668796,,PRJEB4352,30.706,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000323,marine metagenome,0.8,5.0,0.8-5.0,18.78
ERR868478,11222343804,33606000000.0,33.39%,2342454,,PRJEB4352,33.606,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000267,marine metagenome,0.8,5.0,0.8-5.0,33.39
ERR868421,17346795882,40759000000.0,42.56%,1914626,,PRJEB4352,40.76,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003137,marine metagenome,0.8,5.0,0.8-5.0,42.56
ERR868354,6131287036,40612000000.0,15.10%,2467478,,PRJEB4352,40.612,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002697,marine metagenome,0.8,5.0,0.8-5.0,15.1
ERR868426,9758115267,32354000000.0,30.16%,3921599,,PRJEB4352,32.355,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002081,marine metagenome,0.8,5.0,0.8-5.0,30.16
ERR868466,3406297261,29341000000.0,11.61%,3075191,,PRJEB4352,29.342,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001992,marine metagenome,0.8,5.0,0.8-5.0,11.61
ERR868472,5211140100,25983000000.0,20.06%,2783476,,PRJEB4352,25.983,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001732,marine metagenome,0.8,5.0,0.8-5.0,20.06
ERR868506,5987326747,29487000000.0,20.30%,3722420,,PRJEB4352,29.488,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001784,marine metagenome,0.8,3.0,0.8-3.0,20.3
ERR868462,10250657167,36615000000.0,28.00%,2875344,,PRJEB4352,36.616,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002289,marine metagenome,0.8,5.0,0.8-5.0,28.0
ERR868391,5003949821,34329000000.0,14.58%,3114582,,PRJEB4352,34.33,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000214,marine metagenome,0.8,5.0,0.8-5.0,14.58
ERR868447,1294961146,6268000000.0,20.66%,2297905,,PRJEB4352,6.269,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001574,marine metagenome,0.8,5.0,0.8-5.0,20.66
ERR868436,7611131792,43148000000.0,17.64%,2654765,,PRJEB4352,43.148,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001266,marine metagenome,0.8,5.0,0.8-5.0,17.64
ERR868497,8213863288,42537000000.0,19.31%,2492970,,PRJEB4352,42.538,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000000488,marine metagenome,0.8,5.0,0.8-5.0,19.31
ERR868430,9621530847,32415000000.0,29.68%,3139029,,PRJEB4352,32.415,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003083,marine metagenome,0.8,5.0,0.8-5.0,29.68
ERR868396,5464403657,28448000000.0,19.21%,2860315,,PRJEB4352,28.449,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000085,marine metagenome,0.8,5.0,0.8-5.0,19.21
ERR868387,9720782394,38958000000.0,24.95%,2180927,,PRJEB4352,38.958,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001491,marine metagenome,0.8,5.0,0.8-5.0,24.95
ERR868352,1443831670,11974000000.0,12.06%,2767180,,PRJEB4352,11.975,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002019,marine metagenome,0.8,5.0,0.8-5.0,12.06
ERR868465,4457555728,28754000000.0,15.50%,3034374,,PRJEB4352,28.755,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001610,marine metagenome,0.8,5.0,0.8-5.0,15.5
ERR868346,6294274845,34236000000.0,18.38%,2476306,,PRJEB4352,34.236,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002191,marine metagenome,0.8,5.0,0.8-5.0,18.38
ERR868379,8852197259,34075000000.0,25.98%,3101257,,PRJEB4352,34.076,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001590,marine metagenome,0.8,3.0,0.8-3.0,25.98
ERR868434,16246308401,34052000000.0,47.71%,2073320,,PRJEB4352,34.053,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002795,marine metagenome,0.8,3.0,0.8-3.0,47.71
ERR868510,5532420588,19841000000.0,27.88%,2199787,,PRJEB4352,19.841,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000000408,marine metagenome,0.8,5.0,0.8-5.0,27.88
ERR868511,9529247421,41932000000.0,22.73%,2363035,,PRJEB4352,41.932,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002145,marine metagenome,0.8,5.0,0.8-5.0,22.73
ERR868404,6832676685,39200000000.0,17.43%,2554253,,PRJEB4352,39.2,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001256,marine metagenome,0.8,5.0,0.8-5.0,17.43
ERR868489,7565165444,29083000000.0,26.01%,2954589,,PRJEB4352,29.083,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002037,marine metagenome,0.8,5.0,0.8-5.0,26.01
ERR868389,8306263011,32900000000.0,25.25%,2411954,,PRJEB4352,32.901,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000000609,marine metagenome,0.8,5.0,0.8-5.0,25.25
ERR868399,6192618642,34112000000.0,18.15%,2786932,,PRJEB4352,34.112,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000278,marine metagenome,0.8,20.0,0.8-20.0,18.15
ERR868440,1297590536,6272000000.0,20.69%,2592796,,PRJEB4352,6.272,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001652,marine metagenome,0.8,5.0,0.8-5.0,20.69
ERR868423,6860708913,41851000000.0,16.39%,2658952,,PRJEB4352,41.851,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002723,marine metagenome,0.8,5.0,0.8-5.0,16.39
ERR868507,9327066903,37386000000.0,24.95%,2454259,,PRJEB4352,37.387,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000255,marine metagenome,0.8,5.0,0.8-5.0,24.95
ERR868422,6123450988,30985000000.0,19.76%,2559008,,PRJEB4352,30.985,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001652,marine metagenome,0.8,5.0,0.8-5.0,19.76
ERR868376,5143289054,40078000000.0,12.83%,3442584,,PRJEB4352,40.078,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001069,marine metagenome,0.8,5.0,0.8-5.0,12.83
ERR868451,13601802492,38104000000.0,35.70%,3091895,,PRJEB4352,38.104,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003195,marine metagenome,0.8,3.0,0.8-3.0,35.7
ERR868458,8720374995,33925000000.0,25.70%,2316156,,PRJEB4352,33.925,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002291,marine metagenome,0.8,5.0,0.8-5.0,25.7
ERR868358,8245607158,45469000000.0,18.13%,2760710,,PRJEB4352,45.469,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001111,marine metagenome,0.8,5.0,0.8-5.0,18.13
ERR868501,6456453486,37567000000.0,17.19%,2597146,,PRJEB4352,37.567,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001870,marine metagenome,0.8,5.0,0.8-5.0,17.19
ERR868402,5996795782,35703000000.0,16.80%,2397088,,PRJEB4352,35.704,WGS,RANDOM,Illumina HiSeq 2000,TARA_E400007200,marine metagenome,0.8,20.0,0.8-20.0,16.8
ERR868415,10852049491,40019000000.0,27.12%,2235001,,PRJEB4352,40.02,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001236,marine metagenome,0.8,5.0,0.8-5.0,27.12
ERR868400,506694461,3582000000.0,14.15%,2813094,,PRJEB4352,3.582,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000317,marine metagenome,0.8,5.0,0.8-5.0,14.15
ERR868419,4722394874,34219000000.0,13.80%,3559102,,PRJEB4352,34.219,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001948,marine metagenome,0.8,5.0,0.8-5.0,13.8
ERR868351,4744710886,35809000000.0,13.25%,2913189,,PRJEB4352,35.809,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003253,marine metagenome,0.8,5.0,0.8-5.0,13.25
ERR868420,8685114986,40445000000.0,21.47%,2789430,,PRJEB4352,40.446,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003037,marine metagenome,0.8,5.0,0.8-5.0,21.47
ERR868503,3733574297,25338000000.0,14.74%,2694457,,PRJEB4352,25.338,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000029,marine metagenome,0.8,5.0,0.8-5.0,14.74
ERR868464,2053651972,8630000000.0,23.80%,3482832,,PRJEB4352,8.631,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002354,marine metagenome,0.8,5.0,0.8-5.0,23.8
ERR868355,8507046524,35711000000.0,23.82%,2505964,,PRJEB4352,35.712,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000113,marine metagenome,0.8,20.0,0.8-20.0,23.82
ERR868476,4411130908,34421000000.0,12.82%,2313647,,PRJEB4352,34.421,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001812,marine metagenome,0.8,5.0,0.8-5.0,12.82
ERR868483,14348423952,41390000000.0,34.67%,2527648,,PRJEB4352,41.39,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001485,marine metagenome,0.8,5.0,0.8-5.0,34.67
ERR868444,7916524271,39050000000.0,20.27%,2440675,,PRJEB4352,39.05,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001522,marine metagenome,0.8,5.0,0.8-5.0,20.27
ERR868386,6438670518,27381000000.0,23.52%,3533227,,PRJEB4352,27.382,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002354,marine metagenome,0.8,5.0,0.8-5.0,23.52
ERR868453,5720065395,25964000000.0,22.03%,3212040,,PRJEB4352,25.965,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001642,marine metagenome,0.8,3.0,0.8-3.0,22.03
ERR868405,7478081987,39865000000.0,18.76%,2580242,,PRJEB4352,39.866,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001896,marine metagenome,0.8,5.0,0.8-5.0,18.76
ERR868479,15865713841,36208000000.0,43.82%,2150056,,PRJEB4352,36.208,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002131,marine metagenome,0.8,3.0,0.8-3.0,43.82
ERR868380,8394892262,29679000000.0,28.29%,2602624,,PRJEB4352,29.68,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002509,marine metagenome,0.8,3.0,0.8-3.0,28.29
ERR868392,10034216716,50935000000.0,19.70%,2507940,,PRJEB4352,50.935,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002135,marine metagenome,0.8,5.0,0.8-5.0,19.7
ERR868417,19092358223,43186000000.0,44.21%,2594123,,PRJEB4352,43.187,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001276,marine metagenome,0.8,3.0,0.8-3.0,44.21
ERR868377,5647595616,33358000000.0,16.93%,3613374,,PRJEB4352,33.359,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001724,marine metagenome,0.8,3.0,0.8-3.0,16.93
ERR868408,348994051,2441000000.0,14.30%,2506601,,PRJEB4352,2.442,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000006,marine metagenome,0.8,5.0,0.8-5.0,14.3
ERR868475,2151292324,26848000000.0,8.01%,3097033,,PRJEB4352,26.848,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001938,marine metagenome,0.8,5.0,0.8-5.0,8.01
ERR868350,6861414554,34109000000.0,20.12%,3103449,,PRJEB4352,34.109,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000419,marine metagenome,0.8,5.0,0.8-5.0,20.12
ERR868435,1640903100,5932000000.0,27.66%,2260820,,PRJEB4352,5.932,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000000408,marine metagenome,0.8,5.0,0.8-5.0,27.66
ERR868393,5290702062,32566000000.0,16.25%,2145711,,PRJEB4352,32.567,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000595,marine metagenome,0.8,5.0,0.8-5.0,16.25
ERR868438,1273233697,7966000000.0,15.98%,2415178,,PRJEB4352,7.967,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001752,marine metagenome,0.8,5.0,0.8-5.0,15.98
ERR868367,6659505135,31991000000.0,20.82%,3018733,,PRJEB4352,31.991,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003104,marine metagenome,0.8,5.0,0.8-5.0,20.82
ERR868371,8714429234,37804000000.0,23.05%,3400859,,PRJEB4352,37.804,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002063,marine metagenome,0.8,5.0,0.8-5.0,23.05
ERR868470,1748777378,8754000000.0,19.98%,3680552,,PRJEB4352,8.754,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001784,marine metagenome,0.8,3.0,0.8-3.0,19.98
ERR868414,6178693253,33148000000.0,18.64%,2573169,,PRJEB4352,33.149,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000030,marine metagenome,0.8,5.0,0.8-5.0,18.64
ERR868494,8686032694,37710000000.0,23.03%,3459840,,PRJEB4352,37.71,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002063,marine metagenome,0.8,5.0,0.8-5.0,23.03
ERR868474,14776863315,35380000000.0,41.77%,3500888,,PRJEB4352,35.381,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003118,marine metagenome,0.8,3.0,0.8-3.0,41.77
ERR868412,4937094401,31397000000.0,15.72%,2509796,,PRJEB4352,31.398,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100000032,marine metagenome,0.8,5.0,0.8-5.0,15.72
ERR868401,5090708932,31812000000.0,16.00%,2425811,,PRJEB4352,31.813,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100001244,marine metagenome,0.8,20.0,0.8-20.0,16.0
ERR868383,5149869205,25677000000.0,20.06%,2587965,,PRJEB4352,25.678,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000086,marine metagenome,0.8,5.0,0.8-5.0,20.06
ERR868491,8450927669,37680000000.0,22.43%,3463239,,PRJEB4352,37.681,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002063,marine metagenome,0.8,5.0,0.8-5.0,22.43
ERR868455,8147169285,14744000000.0,55.26%,2627899,,PRJEB4352,14.745,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000025,marine metagenome,0.8,5.0,0.8-5.0,55.26
ERR868409,5543073648,38752000000.0,14.30%,2732692,,PRJEB4352,38.753,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000072,marine metagenome,0.8,5.0,0.8-5.0,14.3
ERR868397,4050246893,29883000000.0,13.55%,2382947,,PRJEB4352,29.884,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000006,marine metagenome,0.8,5.0,0.8-5.0,13.55
ERR868407,7967206737,37452000000.0,21.27%,2141745,,PRJEB4352,37.452,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000000954,marine metagenome,0.8,5.0,0.8-5.0,21.27
ERR868390,7818744950,35235000000.0,22.19%,2735520,,PRJEB4352,35.235,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003001,marine metagenome,0.8,5.0,0.8-5.0,22.19
ERR868513,2612961879,31581000000.0,8.27%,3140579,,PRJEB4352,31.582,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001938,marine metagenome,0.8,5.0,0.8-5.0,8.27
ERR868448,11238500352,40223000000.0,27.94%,2729567,,PRJEB4352,40.223,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000000706,marine metagenome,0.8,5.0,0.8-5.0,27.94
ERR868373,6135180733,38079000000.0,16.11%,2086072,,PRJEB4352,38.079,WGS,RANDOM,Illumina HiSeq 2000,TARA_X000000567,marine metagenome,0.8,5.0,0.8-5.0,16.11
ERR868463,5988437764,35498000000.0,16.87%,2759038,,PRJEB4352,35.499,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000327,marine metagenome,0.8,5.0,0.8-5.0,16.87
ERR868428,6476812380,28802000000.0,22.49%,2007399,,PRJEB4352,28.802,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000000316,marine metagenome,0.8,5.0,0.8-5.0,22.49
ERR868469,3437920699,30199000000.0,11.38%,3051481,,PRJEB4352,30.199,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001992,marine metagenome,0.8,5.0,0.8-5.0,11.38
ERR868512,25408166165,38032000000.0,66.81%,2674333,,PRJEB4352,38.032,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002993,marine metagenome,0.8,3.0,0.8-3.0,66.81
ERR868461,5985889596,32643000000.0,18.34%,2264440,,PRJEB4352,32.644,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001434,marine metagenome,0.8,5.0,0.8-5.0,18.34
ERR868349,3072040476,43856000000.0,7.00%,3365771,,PRJEB4352,43.857,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000003149,marine metagenome,0.8,3.0,0.8-3.0,7.0
ERR868481,8743980590,28229000000.0,30.98%,3957430,,PRJEB4352,28.23,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002000,marine metagenome,0.8,5.0,0.8-5.0,30.98
ERR868366,6884189951,35482000000.0,19.40%,2510591,,PRJEB4352,35.483,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000002103,marine metagenome,0.8,5.0,0.8-5.0,19.4
ERR868425,3941235474,28942000000.0,13.62%,3554698,,PRJEB4352,28.942,WGS,RANDOM,Illumina HiSeq 2000,TARA_N000001948,marine metagenome,0.8,5.0,0.8-5.0,13.62
