acc,bioproject,organism,bacterial_archaeal_bases,metagenome_size,read_fraction,average_bacterial_archaeal_genome_size,warning,smf,bioproject_right,Gbp,library_strategy,library_selection,model,sample_name,taxon_name,id,run_id,collection_year,collection_month,latitude,longitude,depth,temperature,host_or_not_prediction,host_or_not_recorded,host_or_not_mature,tropical,Fungi to Bacteria Ratio
DRR160716,PRJDB7705,soil metagenome,3604722751,4762000000.0,75.70%,4343563,,75.7,PRJDB7705,4.762,WGS,RANDOM,Illumina HiSeq 2500,,soil metagenome,239209,239209,2015,5,38.249,140.244,,,ecological,ecological,ecological,false,0.03817519977641402
DRR101456,PRJDB6359,soil metagenome,11328332961,16214000000.0,69.87%,4056990,,69.87,PRJDB6359,16.215,WGS,RANDOM,HiSeq X Ten,,soil metagenome,239210,239210,,,32.479787,119.136439,0.2,,ecological,ecological,ecological,false,0.05128369548929251
SRR7042336,PRJNA449266,soil metagenome,12931031177,16016000000.0,80.74%,4176352,,80.74,PRJNA449266,16.017,WGS,RANDOM,Illumina HiSeq 2500,14_0903_13_40cm,soil metagenome,239215,239215,2014,9,39.74,-123.63,,,ecological,ecological,ecological,false,0.028368636470882867
SRR7042376,PRJNA449266,soil metagenome,13899852153,16905000000.0,82.22%,4351782,,82.22,PRJNA449266,16.905,WGS,RANDOM,Illumina HiSeq 2500,14_0929_12_20cm,soil metagenome,239216,239216,2014,9,39.74,-123.63,,,ecological,ecological,ecological,false,0.025717290376349178
SRR12418371,PRJNA656125,soil metagenome,5432910631,7460000000.0,72.83%,4745024,,72.83,PRJNA656125,7.46,WGS,RANDOM,NextSeq 500,NS247-10,soil metagenome,239220,239220,2019,1,-37.926514,145.313136,,,ecological,ecological,ecological,true,0.04436599774825716
SRR9179560,PRJNA544697,soil metagenome,9788291446,27596000000.0,35.47%,1311868,,35.47,PRJNA544697,27.597,WGS,RANDOM,NextSeq 500,ZOFE18-TFF_0.45,soil metagenome,239221,239221,2018,9,47.426944,8.518333,,,ecological,ecological,ecological,false,0.2163572242316873
SRR14267055,PRJNA721875,soil metagenome,12227197557,15600000000.0,78.38%,4385919,,78.38,PRJNA721875,15.601,WGS,RANDOM,Illumina NovaSeq 6000,HZn3D30,soil metagenome,239223,239223,2019,10,39.96,116.53,,,ecological,ecological,ecological,false,0.032803588464172966
SRR14267060,PRJNA721875,soil metagenome,13190047385,17049000000.0,77.37%,4429297,,77.37,PRJNA721875,17.05,WGS,RANDOM,Illumina NovaSeq 6000,HCu2D30,soil metagenome,239224,239224,2019,10,39.96,116.49,,,ecological,ecological,ecological,false,0.034784269038135314
SRR16123981,PRJNA767554,soil metagenome,9910679169,19508000000.0,50.80%,4434308,,50.8,PRJNA767554,19.508,WGS,RANDOM,Illumina NovaSeq 6000,RR681July_vir_organic,soil metagenome,239228,239228,2018,7,38.541894,-121.871537,,,ecological,ecological,ecological,false,0.11517873777199981
ERR2233333,PRJEB24179,soil metagenome,1276622661,2066000000.0,61.79%,4731211,,61.79,PRJEB24179,2.066,WGS,RANDOM,Illumina HiSeq 2500,CJ007,soil metagenome,239521,239521,2013,1,43.93333,-71.75,,,ecological,ecological,ecological,false,0.07354103992727141
ERR2233343,PRJEB24179,soil metagenome,2072576907,2980000000.0,69.55%,4980241,,69.55,PRJEB24179,2.98,WGS,RANDOM,Illumina HiSeq 2500,CJ017,soil metagenome,239522,239522,2013,1,43.93333,-71.75,,,ecological,ecological,ecological,false,0.05206682398169289
ERR4183326,PRJEB38557,soil metagenome,18870388203,25655000000.0,73.55%,3780353,,73.55,PRJEB38557,25.655,WGS,RANDOM,Illumina HiSeq 2500,TL_original,soil metagenome,239532,239532,2012,1,72.369,126.475,,,ecological,ecological,ecological,false,0.042767505870881864
ERR4837092,PRJEB41174,soil metagenome,7131551229,9026000000.0,79.01%,4360898,,79.01,PRJEB41174,9.026,WGS,RANDOM,NextSeq 500,G11,soil metagenome,239553,239553,2014,1,67.15680499,-50.082499,,,ecological,ecological,ecological,false,0.031593759011769945
SRR3601982,PRJNA322576,soil metagenome,5162365343,6829000000.0,75.59%,4354405,,75.59,PRJNA322576,6.829,WGS,RANDOM,NextSeq 500,,soil metagenome,239631,239631,2016,4,-25.025508,152.379908,,,ecological,ecological,ecological,true,0.03840381407236981
SRR12915327,PRJNA671703,soil metagenome,261025488,893000000.0,29.23%,4038767,,29.23,PRJNA671703,0.894,WGS,RANDOM,NextSeq 500,SoilDepth12in_019,soil metagenome,239741,239741,2016,4,44.677,-90.177,,,ecological,ecological,ecological,false,0.2879329087666926
SRR12915288,PRJNA671703,soil metagenome,579275304,1885000000.0,30.73%,3952749,,30.73,PRJNA671703,1.886,WGS,RANDOM,NextSeq 500,SoilDepth6in_014,soil metagenome,239742,239742,2016,9,44.677,-90.177,,,ecological,ecological,ecological,false,0.2680732945518762
SRR17012558,PRJNA782751,soil metagenome,3558862133,4314000000.0,82.50%,4409990,,82.5,PRJNA782751,4.315,WGS,RANDOM,Illumina HiSeq 2500,BtwnSoil_Aug2019_2,soil metagenome,240057,240057,2019,8,46.97,-118.62,,,ecological,ecological,ecological,false,0.025226385286845985
SRR12717693,PRJNA665391,soil metagenome,3549810545,10528000000.0,33.72%,3793667,,33.72,PRJNA665391,10.529,WGS,RANDOM,Illumina HiSeq 2500,LC3,soil metagenome,240059,240059,2019,3,-23.39321,-69.60378,,,ecological,ecological,ecological,true,0.23375766376377313
SRR8100022,PRJNA497915,soil metagenome,2902293853,3533000000.0,82.15%,4503730,,82.15,PRJNA497915,3.534,WGS,RANDOM,NextSeq 500,NBC2.4,soil metagenome,240074,240074,2015,11,21.5416,-158.0875,,,ecological,ecological,ecological,true,0.025840539523896398
SRR9030507,PRJNA507800,soil metagenome,14243829525,17295000000.0,82.36%,4495591,,82.36,PRJNA507800,17.296,WGS,RANDOM,Illumina HiSeq 2000,Soil_N_WF_20May15,soil metagenome,240097,240097,2015,5,53.93,-116.58,,,ecological,ecological,ecological,false,0.025471420598034384
SRR8199877,PRJNA488251,soil metagenome,11735222580,15220000000.0,77.10%,4479606,,77.1,PRJNA488251,15.221,WGS,RANDOM,Illumina HiSeq 3000,ORNL-13,soil metagenome,240114,240114,2016,1,51.991111,5.661972,,,ecological,ecological,ecological,false,0.03532254838108118
SRR9691040,PRJNA554750,soil metagenome,11311003061,14045000000.0,80.53%,3952436,,80.53,PRJNA554750,14.046,WGS,RANDOM,Illumina NovaSeq 6000,W32,soil metagenome,240127,240127,2013,7,29.67,91.1,,,ecological,ecological,ecological,false,0.028752736000162156
SRR9691048,PRJNA554750,soil metagenome,9819812684,11986000000.0,81.93%,3834801,,81.93,PRJNA554750,11.987,WGS,RANDOM,Illumina NovaSeq 6000,W123,soil metagenome,240129,240129,2013,8,40.86,108.85,,,ecological,ecological,ecological,false,0.026229265070180335
ERR1700694,PRJEB8420,soil metagenome,11603416299,17480000000.0,66.38%,4541170,,66.38,PRJEB8420,17.481,WGS,RANDOM,Illumina HiSeq 2500,A8-OM3C0-M3,soil metagenome,240184,240184,2011,7,49.08,-89.38,0.2,,ecological,ecological,ecological,false,0.06023256880373639
ERR1700730,PRJEB8420,soil metagenome,29713147068,48209000000.0,61.63%,4887433,,61.63,PRJEB8420,48.21,WGS,RANDOM,Illumina HiSeq 2500,JW-OM2C0-M1,soil metagenome,240185,240185,2011,7,46.42,-83.37,0.2,,ecological,ecological,ecological,false,0.07404070678486183
ERR1700684,PRJEB8420,soil metagenome,9998535558,15365000000.0,65.07%,4954062,,65.07,PRJEB8420,15.365,WGS,RANDOM,Illumina HiSeq 2500,A8-OM1C0-O2,soil metagenome,240186,240186,2011,7,49.08,-89.38,0.0,,ecological,ecological,ecological,false,0.0638393862791598
ERR1877683,PRJEB18701,soil metagenome,1179738475,2008000000.0,58.75%,4948775,,58.75,PRJEB18701,2.008,WGS,RANDOM,Illumina HiSeq 2500,G2677,soil metagenome,240262,240262,,,-6.01732,145.41601,,,ecological,ecological,ecological,true,0.0835001020588914
ERR1877845,PRJEB18701,soil metagenome,322853313,570000000.0,56.64%,4844011,,56.64,PRJEB18701,0.571,WGS,RANDOM,Illumina HiSeq 2500,S234,soil metagenome,240263,240263,,,69.1691,26.9992,,,ecological,ecological,ecological,false,0.09104098612601437
ERR1877713,PRJEB18701,soil metagenome,418905162,627000000.0,66.81%,4192406,,66.81,PRJEB18701,0.628,WGS,RANDOM,Illumina HiSeq 2500,S103,soil metagenome,240264,240264,,,30.3218,119.4427,,,ecological,ecological,ecological,false,0.05907948556273396
ERR1877878,PRJEB18701,soil metagenome,1177797824,1773000000.0,66.43%,4613749,,66.43,PRJEB18701,1.773,WGS,RANDOM,Illumina HiSeq 2500,S017,soil metagenome,240266,240266,,,9.2641,2.18613,,,ecological,ecological,ecological,true,0.060097722381498964
ERR1877671,PRJEB18701,soil metagenome,538180272,1028000000.0,52.35%,4923882,,52.35,PRJEB18701,1.029,WGS,RANDOM,Illumina HiSeq 2500,G2669,soil metagenome,240268,240268,,,-7.30364,147.13239,,,ecological,ecological,ecological,true,0.10824731762669114
SRR11719867,PRJNA630822,soil metagenome,4428447701,6242000000.0,70.95%,3680589,,70.95,PRJNA630822,6.243,WGS,RANDOM,NextSeq 500,NS321-14,soil metagenome,241655,241655,2015,1,-76.5713,161.243,,,ecological,ecological,ecological,true,0.04869279020484224
SRR4249913,PRJNA343121,soil metagenome,2560739580,3726000000.0,68.73%,4315514,,68.73,PRJNA343121,3.726,WGS,RANDOM,Illumina HiSeq 2000,mg_LF(a),soil metagenome,241805,241805,2014,11,45.68,-72.0,,,ecological,ecological,ecological,false,0.054106876268107576
SRR7687001,PRJNA468345,soil metagenome,6651521709,9977000000.0,66.67%,4503949,,66.67,PRJNA468345,9.978,WGS,RANDOM,Illumina HiSeq 2500,CHTPY,soil metagenome,241819,241819,2017,6,40.4449,-87.0297,,,ecological,ecological,ecological,false,0.05945327500728324
SRR6202165,PRJNA366689,soil metagenome,11733216750,17808000000.0,65.89%,4539998,,65.89,PRJNA366689,17.808,WGS,RANDOM,Illumina HiSeq 2000,NBGW,soil metagenome,241828,241828,2011,7,49.08,-89.38,,,ecological,ecological,ecological,false,0.061564894023442604
SRR3989339,PRJNA330207,soil metagenome,9878823659,12035000000.0,82.08%,1701289,,82.08,PRJNA330207,12.036,WGS,RANDOM,Illumina HiSeq 2000,OUAO,soil metagenome,241832,241832,,,39.534762,-107.782602,,,ecological,ecological,ecological,false,0.025963998891724523
SRR4022102,PRJNA336393,soil metagenome,3197522738,4633000000.0,69.02%,5457455,,69.02,PRJNA336393,4.634,WGS,RANDOM,Illumina HiSeq 2000,PZCT,soil metagenome,241833,241833,,,42.532967,-72.209488,,,ecological,ecological,ecological,false,0.053379854150254855
SRR11678566,PRJNA621562,soil metagenome,29549516497,36925000000.0,80.03%,4731799,,80.03,PRJNA621562,36.925,WGS,RANDOM,Illumina NovaSeq 6000,GHTHZ,soil metagenome,241834,241834,2017,6,38.8759,-120.4437,,,ecological,ecological,ecological,false,0.029675372035280288
SRR6436014,PRJNA406174,soil metagenome,1943726977,2757000000.0,70.50%,4415053,,70.5,PRJNA406174,2.758,WGS,RANDOM,Illumina HiSeq 2500,BGYNN,soil metagenome,241843,241843,2010,6,35.9076,-79.0506,,,ecological,ecological,ecological,false,0.04976268708560196
SRR7026346,PRJNA443198,soil metagenome,5101185286,9184000000.0,55.54%,4356971,,55.54,PRJNA443198,9.184,WGS,RANDOM,Illumina HiSeq 2500,BWTSG,soil metagenome,241845,241845,2016,8,38.8826,-106.9101,,,ecological,ecological,ecological,false,0.09519946490342787
SRR8553627,PRJNA518238,soil metagenome,21415382577,25537000000.0,83.86%,4063594,,83.86,PRJNA518238,25.538,WGS,RANDOM,Illumina NovaSeq 6000,CTZHB,soil metagenome,241852,241852,2017,9,38.9206,-106.9489,,,ecological,ecological,ecological,false,0.0228886193510952
SRR5209942,PRJNA365333,soil metagenome,8203611885,9531000000.0,86.07%,3591774,,86.07,PRJNA365333,9.532,WGS,RANDOM,Illumina HiSeq 2500,AUSSX,soil metagenome,241856,241856,2014,7,37.4968,-122.1333,,,ecological,ecological,ecological,false,0.01924731871485043
SRR3970282,PRJNA330011,soil metagenome,12924163692,17352000000.0,74.48%,3310137,,74.48,PRJNA330011,17.353,WGS,RANDOM,Illumina HiSeq 2000,NOTT,soil metagenome,241879,241879,2011,7,39.53,-107.78,,,ecological,ecological,ecological,false,0.04074852814402756
SRR5687768,PRJNA375187,soil metagenome,12698650886,18940000000.0,67.05%,4444548,,67.05,PRJNA375187,18.94,WGS,RANDOM,Illumina HiSeq 2500,ASSSN,soil metagenome,241881,241881,2014,6,41.7655,-111.8143,,,ecological,ecological,ecological,false,0.05844233523309253
SRR6436041,PRJNA406180,soil metagenome,3489729161,4849000000.0,71.97%,4466682,,71.97,PRJNA406180,4.85,WGS,RANDOM,Illumina HiSeq 2500,BGYNW,soil metagenome,241883,241883,2010,6,35.9076,-79.0506,,,ecological,ecological,ecological,false,0.046317223697333536
SRR8553628,PRJNA518588,soil metagenome,37600967427,46202000000.0,81.38%,3984382,,81.38,PRJNA518588,46.203,WGS,RANDOM,Illumina NovaSeq 6000,CTZGX,soil metagenome,241884,241884,2017,6,38.9206,-106.9489,,,ecological,ecological,ecological,false,0.027210274028991652
SRR7976232,PRJNA444405,soil metagenome,2810378340,2763000000.0,100.00%,4432773,,100.0,PRJNA444405,2.764,WGS,RANDOM,Illumina HiSeq 2500,BNOBZ,soil metagenome,241887,241887,2016,5,37.83,-122.29,,,ecological,ecological,ecological,false,
SRR5215207,PRJNA364855,soil metagenome,22222138725,30996000000.0,71.69%,4376530,,71.69,PRJNA364855,30.996,WGS,RANDOM,Illumina HiSeq 2500,BAWYG,soil metagenome,241891,241891,2013,5,38.8692,-122.4282,,,ecological,ecological,ecological,false,0.04696260870519922
SRR12659389,PRJNA654926,soil metagenome,38450688402,54556000000.0,70.48%,5437262,,70.48,PRJNA654926,54.556,WGS,RANDOM,Illumina NovaSeq 6000,GPBAH,soil metagenome,241897,241897,2017,10,42.5315,-72.1899,,,ecological,ecological,ecological,false,0.04981055515451976
SRR15910685,PRJNA763731,soil metagenome,5676107584,7268000000.0,78.10%,4798752,,78.1,PRJNA763731,7.269,WGS,RANDOM,Illumina HiSeq 4000,SDCD_2,soil metagenome,242097,242097,2020,6,31.41,121.67,,,ecological,ecological,ecological,false,0.03334755560051875
SRR15910690,PRJNA763731,soil metagenome,5704233910,7419000000.0,76.89%,4763134,,76.89,PRJNA763731,7.42,WGS,RANDOM,Illumina HiSeq 4000,SMS_1,soil metagenome,242098,242098,2020,6,31.41,121.67,,,ecological,ecological,ecological,false,0.03574382366517538
SRR11092497,PRJNA603603,soil metagenome,2140468213,2950000000.0,72.56%,4411336,,72.56,PRJNA603603,2.951,WGS,RANDOM,Illumina HiSeq 2000,WGS_JAL5SI,soil metagenome,242146,242146,2014,11,21.179,-104.5403,,,ecological,ecological,ecological,true,0.04497361081458649
SRR12608594,PRJNA662109,soil metagenome,11811017978,15307000000.0,77.16%,4222368,,77.16,PRJNA662109,15.307,WGS,RANDOM,Illumina HiSeq 2500,GS,soil metagenome,242188,242188,2017,8,44.14,116.31,,,ecological,ecological,ecological,false,0.03520260519588528
SRR12377066,PRJNA650496,soil metagenome,3486018501,4355000000.0,80.05%,4333903,,80.05,PRJNA650496,4.356,WGS,RANDOM,Illumina HiSeq 4000,Tinkmeta3,soil metagenome,242371,242371,2016,8,46.70875,10.38847,,,ecological,ecological,ecological,false,0.029638245299536098
SRR4246909,PRJNA343121,soil metagenome,2725155556,3726000000.0,73.14%,4319747,,73.14,PRJNA343121,3.726,WGS,RANDOM,Illumina HiSeq 2000,mg_LF(a),soil metagenome,242384,242384,2014,11,45.68,-72.0,,,ecological,ecological,ecological,false,0.04367390013390081
SRR13766276,PRJNA694468,soil metagenome,5282195456,7386000000.0,71.52%,5120093,,71.52,PRJNA694468,7.386,WGS,RANDOM,Illumina HiSeq 2500,LMC-SOIL-18_BDME190032626-1b,soil metagenome,242390,242390,2018,2,26.4984,107.431,0.1,,ecological,ecological,ecological,false,0.04735691504472143
SRR5234506,PRJNA371523,soil metagenome,2898071937,3682000000.0,78.71%,4687844,,78.71,PRJNA371523,3.682,WGS,RANDOM,Illumina HiSeq 2000,43R,soil metagenome,242393,242393,2015,10,-26.8,29.46,,,ecological,ecological,ecological,true,0.03216745287579975
SRR7042338,PRJNA449266,soil metagenome,21911050499,27630000000.0,79.30%,4235566,,79.3,PRJNA449266,27.63,WGS,RANDOM,Illumina HiSeq 2500,14_0903_16_40cm,soil metagenome,242395,242395,2014,9,39.74,-123.63,,,ecological,ecological,ecological,false,0.031043314338757882
SRR7042339,PRJNA449266,soil metagenome,13541968985,16632000000.0,81.42%,4292524,,81.42,PRJNA449266,16.632,WGS,RANDOM,Illumina HiSeq 2500,14_1009_16_20cm,soil metagenome,242396,242396,2014,10,39.74,-123.63,,,ecological,ecological,ecological,false,0.027138481023926624
SRR9656180,PRJNA552615,soil metagenome,2278052530,2891000000.0,78.80%,4221665,,78.8,PRJNA552615,2.892,WGS,RANDOM,Illumina HiSeq 2500,t.PP_CCRA9ANXX-2739-80-32-01_S80,soil metagenome,242399,242399,2014,1,-38.57567017,176.17455081,,,ecological,ecological,ecological,true,0.03199488605271475
SRR13614379,PRJNA697905,soil metagenome,10362396010,13292000000.0,77.96%,4426086,,77.96,PRJNA697905,13.292,WGS,RANDOM,HiSeq X Ten,N_1_6,soil metagenome,242400,242400,2019,8,37.3,116.65,,,ecological,ecological,ecological,false,0.03362100444702196
SRR12284403,PRJNA647683,soil metagenome,5882232460,7222000000.0,81.45%,4608744,,81.45,PRJNA647683,7.222,WGS,RANDOM,Illumina HiSeq 2500,T2-gD,soil metagenome,242404,242404,,,-30.4704,137.1363,,,ecological,ecological,ecological,true,0.0270846825455455
ERR436055,PRJEB5122,soil metagenome,2635146324,3998000000.0,65.91%,4454873,,65.91,PRJEB5122,3.999,WGS,RANDOM,Illumina HiSeq 2000,NonSupSoils5,soil metagenome,242440,242440,2013,5,-34.255,138.318,0.2,,ecological,ecological,ecological,true,0.06151012561749381
ERR2233350,PRJEB24179,soil metagenome,1885835010,2707000000.0,69.67%,4772091,,69.67,PRJEB24179,2.707,WGS,RANDOM,Illumina HiSeq 2500,CJ024,soil metagenome,242708,242708,2013,1,43.93333,-71.75,,,ecological,ecological,ecological,false,0.05177230775646676
ERR4837091,PRJEB41174,soil metagenome,11930752413,14179000000.0,84.14%,4500982,,84.14,PRJEB41174,14.179,WGS,RANDOM,NextSeq 500,G10,soil metagenome,242735,242735,2014,1,67.15685402,-50.08261903,,,ecological,ecological,ecological,false,0.022416695866463117
ERR4837143,PRJEB41174,soil metagenome,7313532944,9580000000.0,76.34%,4264749,,76.34,PRJEB41174,9.581,WGS,RANDOM,NextSeq 500,SW16,soil metagenome,242736,242736,2014,1,67.904114,18.611643,,,ecological,ecological,ecological,false,0.036858147955132294
ERR4837099,PRJEB41174,soil metagenome,6425273391,7850000000.0,81.85%,4459116,,81.85,PRJEB41174,7.85,WGS,RANDOM,NextSeq 500,G18,soil metagenome,242737,242737,2014,1,67.155672,-50.08488097,,,ecological,ecological,ecological,false,0.026371137913528946
SRR12915164,PRJNA671703,soil metagenome,294008562,799000000.0,36.80%,3932699,,36.8,PRJNA671703,0.799,WGS,RANDOM,NextSeq 500,SoilDepth12in_031,soil metagenome,242927,242927,2015,8,44.677,-90.177,,,ecological,ecological,ecological,false,0.20423970944971262
ERR2603105,PRJEB24121,soil metagenome,855004935,1307000000.0,65.42%,4253756,,65.42,PRJEB24121,1.307,WGS,RANDOM,Illumina HiSeq 4000,FO72,soil metagenome,242995,242995,2015,1,59.29395,24.90647,,,ecological,ecological,ecological,false,0.06286159170684243
ERR2603034,PRJEB24121,soil metagenome,1024734807,1651000000.0,62.07%,4978549,,62.07,PRJEB24121,1.652,WGS,RANDOM,Illumina HiSeq 4000,FO1,soil metagenome,242997,242997,2015,1,58.12324,27.03222,,,ecological,ecological,ecological,false,0.07267282146814022
ERR2603087,PRJEB24121,soil metagenome,957628992,1601000000.0,59.81%,4384347,,59.81,PRJEB24121,1.601,WGS,RANDOM,Illumina HiSeq 4000,FO54,soil metagenome,242998,242998,2015,1,58.72258,25.06363,,,ecological,ecological,ecological,false,0.07991257557117827
ERR2603181,PRJEB24121,soil metagenome,789446398,1238000000.0,63.77%,4920509,,63.77,PRJEB24121,1.239,WGS,RANDOM,Illumina HiSeq 4000,FO151,soil metagenome,242999,242999,2015,1,59.18587,23.83031,,,ecological,ecological,ecological,false,0.06756516495687667
SRR17012557,PRJNA782751,soil metagenome,3891968576,4687000000.0,83.04%,4295060,,83.04,PRJNA782751,4.687,WGS,RANDOM,Illumina HiSeq 2500,BtwnSoil_Aug2019_3,soil metagenome,243226,243226,2019,8,46.97,-118.62,,,ecological,ecological,ecological,false,0.024288988641174573
SRR10028496,PRJNA562410,soil metagenome,4036593509,5837000000.0,69.16%,5104830,,69.16,PRJNA562410,5.838,WGS,RANDOM,Illumina HiSeq 4000,SoilSampleBF3,soil metagenome,243244,243244,2012,11,-1.94329018,102.5811431,,,ecological,ecological,ecological,true,0.053031060138248556
SRR8100025,PRJNA497915,soil metagenome,3796223436,4575000000.0,82.98%,4387987,,82.98,PRJNA497915,4.576,WGS,RANDOM,NextSeq 500,BC3.3,soil metagenome,243247,243247,2015,11,21.5416,-158.0875,,,ecological,ecological,ecological,true,0.024392541335622877
SRR10360640,PRJNA577476,soil metagenome,13713950445,18087000000.0,75.82%,4702259,,75.82,PRJNA577476,18.087,WGS,RANDOM,Illumina HiSeq 2500,2013_60cm,soil metagenome,243252,243252,2013,9,39.7292,-123.6419,,,ecological,ecological,ecological,false,0.037926558909797424
SRR13298156,PRJNA308326,soil metagenome,8924538539,13313000000.0,67.04%,2546710,,67.04,PRJNA308326,13.313,WGS,RANDOM,Illumina NovaSeq 6000,WD_2,soil metagenome,243330,243330,2018,1,35.897,-98.275,,,ecological,ecological,ecological,false,0.05846879208318408
SRR15377962,PRJNA714922,soil metagenome,29019376439,86171000000.0,33.68%,5295178,,33.68,PRJNA714922,86.172,WGS,RANDOM,Illumina NovaSeq 6000,Novaseq_root_tip_reads_Stand_3_Tree_4,soil metagenome,243344,243344,2018,8,44.2642,-86.1779,,,ecological,ecological,ecological,false,0.23417652605776912
SRR11508356,PRJNA623674,soil metagenome,6658700468,6863000000.0,97.02%,7068009,,97.02,PRJNA623674,6.863,WGS,RANDOM,Illumina NovaSeq 6000,NOVAFP32,soil metagenome,243347,243347,2019,5,38.98,121.53,,,host,ecological,ecological,false,0.003652800201885381
